Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+GALUAR+V+Ind+3Sg	Aasiammiulerisanngikkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+GALUAR+V+Int+2Sg	Aasiammiulerisanngikkaluarpit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+GALUAR+V+Par+1Sg	Aasiammiulerisanngikkaluartunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+GALUAR+V+Par+2Sg	Aasiammiulerisanngikkaluartutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+GALUAR+V+Par+3Sg	Aasiammiulerisanngikkaluartoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Ind+1Pl	Aasiammiulerisanngilagut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Ind+1Sg	Aasiammiulerisanngilanga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Ind+3Sg	Aasiammiulerisanngilaq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Int+2Sg	Aasiammiulerisanngilatit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Par+1Sg	Aasiammiulerisanngitsunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Par+1Sg+LI	Aasiammiulerisanngitsungali
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Par+1Sg+LU	Aasiammiulerisanngitsungalu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Par+2Sg	Aasiammiulerisanngitsutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Par+2Sg+LI	Aasiammiulerisanngitsutilli
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Par+2Sg+LU	Aasiammiulerisanngitsutillu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Par+3Sg	Aasiammiulerisanngitsoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Par+3Sg+LI	Aasiammiulerisanngitsorli
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+NNGIT+V+Par+3Sg+LU	Aasiammiulerisanngitsorlu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+V+Ind+1Pl	Aasiammiulerisarpugut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+V+Ind+1Sg	Aasiammiulerisarpunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+V+Ind+3Sg	Aasiammiulerisarpoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+V+Int+2Sg	Aasiammiulerisarpit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+V+Par+1Sg	Aasiammiulerisartunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+V+Par+2Sg	Aasiammiulerisartutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TAR+V+Par+3Sg	Aasiammiulerisartoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+GALUAR+V+Ind+1Pl	Aasiammiulerisariaqaraluarpugut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+GALUAR+V+Ind+1Sg	Aasiammiulerisariaqaraluarpunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+GALUAR+V+Ind+3Sg	Aasiammiulerisariaqaraluarpoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+GALUAR+V+Int+2Sg	Aasiammiulerisariaqaraluarpit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+GALUAR+V+Par+1Sg	Aasiammiulerisariaqaraluartunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+GALUAR+V+Par+2Sg	Aasiammiulerisariaqaraluartutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+GALUAR+V+Par+3Sg	Aasiammiulerisariaqaraluartoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Pl	Aasiammiulerisariaqanngikkaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Sg	Aasiammiulerisariaqanngikkaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+3Sg	Aasiammiulerisariaqanngikkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Int+2Sg	Aasiammiulerisariaqanngikkaluarpit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+1Sg	Aasiammiulerisariaqanngikkaluartunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+2Sg	Aasiammiulerisariaqanngikkaluartutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+3Sg	Aasiammiulerisariaqanngikkaluartoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Ind+1Pl	Aasiammiulerisariaqanngilagut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Ind+1Sg	Aasiammiulerisariaqanngilanga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Ind+3Sg	Aasiammiulerisariaqanngilaq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Int+2Sg	Aasiammiulerisariaqanngilatit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg	Aasiammiulerisariaqanngitsunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg+LI	Aasiammiulerisariaqanngitsungali
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg+LU	Aasiammiulerisariaqanngitsungalu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Par+2Sg	Aasiammiulerisariaqanngitsutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Par+2Sg+LI	Aasiammiulerisariaqanngitsutilli
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Par+2Sg+LU	Aasiammiulerisariaqanngitsutillu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Par+3Sg	Aasiammiulerisariaqanngitsoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Par+3Sg+LI	Aasiammiulerisariaqanngitsorli
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Par+3Sg+LU	Aasiammiulerisariaqanngitsorlu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Pl	Aasiammiulerisariaqassagaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Sg	Aasiammiulerisariaqassagaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+3Sg	Aasiammiulerisariaqassagaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+GALUAR+V+Int+2Sg	Aasiammiulerisariaqassagaluarpit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+1Sg	Aasiammiulerisariaqassagaluartunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+2Sg	Aasiammiulerisariaqassagaluartutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+3Sg	Aasiammiulerisariaqassagaluartoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Ind+1Pl	Aasiammiulerisariaqassaagut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Ind+1Sg	Aasiammiulerisariaqassaanga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Ind+3Sg	Aasiammiulerisariaqassaaq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Int+2Sg	Aasiammiulerisariaqassavit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Par+1Sg	Aasiammiulerisariaqassasunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Par+1Sg+LI	Aasiammiulerisariaqassasungali
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Par+1Sg+LU	Aasiammiulerisariaqassasungalu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Par+2Sg	Aasiammiulerisariaqassasutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Par+2Sg+LI	Aasiammiulerisariaqassasutilli
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Par+2Sg+LU	Aasiammiulerisariaqassasutillu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Par+3Sg	Aasiammiulerisariaqassasoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Par+3Sg+LI	Aasiammiulerisariaqassasorli
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Par+3Sg+LU	Aasiammiulerisariaqassasorlu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+1Pl	Aasiammiulerisariaqartaraluarpugut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+1Sg	Aasiammiulerisariaqartaraluarpunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+3Sg	Aasiammiulerisariaqartaraluarpoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Int+2Sg	Aasiammiulerisariaqartaraluarpit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Par+1Sg	Aasiammiulerisariaqartaraluartunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Par+2Sg	Aasiammiulerisariaqartaraluartutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Par+3Sg	Aasiammiulerisariaqartaraluartoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+1Pl	Aasiammiulerisariaqartanngikkaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+1Sg	Aasiammiulerisariaqartanngikkaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+3Sg	Aasiammiulerisariaqartanngikkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Int+2Sg	Aasiammiulerisariaqartanngikkaluarpit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Par+1Sg	Aasiammiulerisariaqartanngikkaluartunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Par+2Sg	Aasiammiulerisariaqartanngikkaluartutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Par+3Sg	Aasiammiulerisariaqartanngikkaluartoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+1Pl	Aasiammiulerisariaqartanngilagut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+1Sg	Aasiammiulerisariaqartanngilanga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+3Sg	Aasiammiulerisariaqartanngilaq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Int+2Sg	Aasiammiulerisariaqartanngilatit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg	Aasiammiulerisariaqartanngitsunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg+LI	Aasiammiulerisariaqartanngitsungali
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg+LU	Aasiammiulerisariaqartanngitsungalu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+2Sg	Aasiammiulerisariaqartanngitsutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+2Sg+LI	Aasiammiulerisariaqartanngitsutilli
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+2Sg+LU	Aasiammiulerisariaqartanngitsutillu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+3Sg	Aasiammiulerisariaqartanngitsoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+3Sg+LI	Aasiammiulerisariaqartanngitsorli
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+3Sg+LU	Aasiammiulerisariaqartanngitsorlu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Ind+1Pl	Aasiammiulerisariaqartassaagut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Ind+1Sg	Aasiammiulerisariaqartassaanga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Ind+3Sg	Aasiammiulerisariaqartassaaq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Int+2Sg	Aasiammiulerisariaqartassavit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg	Aasiammiulerisariaqartassasunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg+LI	Aasiammiulerisariaqartassasungali
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg+LU	Aasiammiulerisariaqartassasungalu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+2Sg	Aasiammiulerisariaqartassasutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+2Sg+LI	Aasiammiulerisariaqartassasutilli
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+2Sg+LU	Aasiammiulerisariaqartassasutillu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+3Sg	Aasiammiulerisariaqartassasoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+3Sg+LI	Aasiammiulerisariaqartassasorli
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+3Sg+LU	Aasiammiulerisariaqartassasorlu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Ind+1Pl	Aasiammiulerisariaqartarpugut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Ind+1Sg	Aasiammiulerisariaqartarpunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Ind+3Sg	Aasiammiulerisariaqartarpoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Int+2Sg	Aasiammiulerisariaqartarpit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Par+1Sg	Aasiammiulerisariaqartartunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Par+2Sg	Aasiammiulerisariaqartartutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Par+3Sg	Aasiammiulerisariaqartartoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+V+Ind+1Pl	Aasiammiulerisariaqarpugut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+V+Ind+1Sg	Aasiammiulerisariaqarpunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+V+Ind+3Sg	Aasiammiulerisariaqarpoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+V+Int+2Sg	Aasiammiulerisariaqarpit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+V+Par+1Sg	Aasiammiulerisariaqartunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+V+Par+2Sg	Aasiammiulerisariaqartutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TARIAQAR+Sem/must+V+Par+3Sg	Aasiammiulerisariaqartoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+TUQ+N+Abs+Sg	Aasiammiulerisoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+V+Ind+1Pl	Aasiammiulerivugut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+V+Ind+1Sg	Aasiammiulerivunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+V+Ind+3Sg	Aasiammiulerivoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+V+Int+2Sg	Aasiammiulerivit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+V+Par+1Sg	Aasiammiulerisunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+V+Par+2Sg	Aasiammiulerisutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+LIRI+Sem/work+V+Par+3Sg	Aasiammiulerisoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+N+Abs+Sg	Aasiammiu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+N+Abs+Sg+LI	Aasiammiuli
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+N+Abs+Sg+LU	Aasiammiulu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+N+Ins+Pl	Aasiammiunik
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+N+Ins+Pl+LI	Aasiammiunilli
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+N+Ins+Pl+LU	Aasiammiunillu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+N+Lok+Pl	Aasiammiuni
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+N+Lok+Pl+LI	Aasiammiunili
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+N+Lok+Pl+LU	Aasiammiunilu
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GALUAR+V+Ind+1Pl	Aasiammiunngoraluarpugut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GALUAR+V+Ind+1Sg	Aasiammiunngoraluarpunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GALUAR+V+Ind+3Sg	Aasiammiunngoraluarpoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GALUAR+V+Int+2Sg	Aasiammiunngoraluarpit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GALUAR+V+Par+1Sg	Aasiammiunngoraluartunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GALUAR+V+Par+2Sg	Aasiammiunngoraluartutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GALUAR+V+Par+3Sg	Aasiammiunngoraluartoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	Aasiammiunngorusukkaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	Aasiammiunngorusukkaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	Aasiammiunngorusukkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	Aasiammiunngorusukkaluarpit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Par+1Sg	Aasiammiunngorusukkaluartunga
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Par+2Sg	Aasiammiunngorusukkaluartutit
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Par+3Sg	Aasiammiunngorusukkaluartoq
Aasiaat+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	Aasiammiunngorusunngikkaluarpugut
